;Year_Birth;Education;Marital_Status;Income;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Expenditure;Household Size;year_birth_check;Is_Parent
669;Generation X;2nd_Cycle;Married;54690.0;234;76;4.709530201312334;2.772588722239781;3.6109179126442243;1.9459101490553132;2.1972245773362196;2.8903717578961645;1.0986122886681098;1.0986122886681098;0.0;5;1.0986122886681098;no;no;no;no;no;no;no;198;4;1060;no
670;The Baby Boomer Generation;PhD;Married;59304.0;335;81;6.035481432524756;4.110873864173311;6.059123195581797;4.382026634673881;3.9318256327243257;2.302585092994046;1.0986122886681098;1.9459101490553132;2.0794415416798357;10;1.6094379124341003;no;no;no;no;no;no;no;1048;3;749;no
671;The Baby Boomer Generation;Master;Single;59247.0;233;87;5.7899601708972535;2.1972245773362196;4.804021044733257;2.9444389791664403;2.6390573296152584;4.418840607796598;1.6094379124341003;1.6094379124341003;0.6931471805599453;9;1.791759469228055;no;no;no;no;no;no;no;574;3;749;no
672;Generation X;Graduation;Widow;66731.0;655;33;5.916202062607435;5.0689042022202315;5.267858159063328;4.060443010546419;4.663439094112067;4.948759890378168;1.3862943611198906;1.3862943611198906;1.0986122886681098;6;1.0986122886681098;no;no;no;no;no;no;no;1029;2;1060;no
673;Generation X;Graduation;Married;77353.0;195;38;5.616771097666572;4.07753744390572;4.672828834461906;4.23410650459726;4.61512051684126;4.07753744390572;0.6931471805599453;1.791759469228055;1.3862943611198906;8;1.3862943611198906;no;no;no;no;no;no;no;670;3;1060;no
674;Generation X;PhD;Single;52614.0;575;63;6.670766320845874;0.0;4.955827057601261;2.4849066497880004;2.1972245773362196;3.6375861597263857;0.6931471805599453;0.6931471805599453;1.3862943611198906;8;2.0794415416798357;no;no;no;no;no;no;no;990;2;1060;no
675;Generation X;Graduation;Married;26751.0;38;26;0.0;0.0;1.6094379124341003;0.0;1.0986122886681098;0.0;0.0;0.0;0.0;2;2.0794415416798357;no;no;no;no;no;no;no;11;4;1060;no
676;The Baby Boomer Generation;PhD;Married;81300.0;607;17;6.911747300251674;2.4849066497880004;4.976733742420574;3.4657359027997265;2.4849066497880004;3.58351893845611;1.0986122886681098;2.302585092994046;1.0986122886681098;5;1.6094379124341003;no;no;no;yes;no;no;yes;1241;3;749;no
677;Generation X;Graduation;Single;70337.0;178;75;5.231108616854587;4.394449154672439;5.003946305945459;3.2188758248682006;3.7612001156935624;4.51085950651685;0.0;0.6931471805599453;0.6931471805599453;12;0.0;no;no;no;no;no;no;no;576;1;1060;yes
678;Millennials;2nd_Cycle;Married;36145.0;378;13;4.02535169073515;1.3862943611198906;4.330733340286331;2.833213344056216;0.0;2.8903717578961645;1.3862943611198906;1.3862943611198906;0.0;3;2.1972245773362196;yes;no;no;no;no;no;yes;172;3;380;no
679;Generation X;PhD;Single;65295.0;188;19;5.8998973535824915;3.4657359027997265;4.762173934797756;3.5263605246161616;4.700480365792417;1.791759469228055;0.0;1.0986122886681098;1.0986122886681098;13;0.6931471805599453;no;no;no;no;no;no;no;664;1;1060;yes
680;The Baby Boomer Generation;Graduation;Divorced;68118.0;254;51;6.38856140554563;3.1354942159291497;4.812184355372417;2.302585092994046;3.1354942159291497;5.0369526024136295;0.6931471805599453;2.0794415416798357;2.1972245773362196;4;1.791759469228055;no;no;no;no;no;no;no;928;2;749;no
681;Generation X;Graduation;Divorced;68743.0;668;81;7.0317412587631285;4.897839799950911;5.950642552587727;5.1647859739235145;4.897839799950911;4.74493212836325;0.0;2.3978952727983707;1.6094379124341003;13;1.9459101490553132;no;no;no;no;no;no;no;2074;1;1060;yes
682;Millennials;2nd_Cycle;Together;41039.0;339;32;3.5263605246161616;2.3978952727983707;4.919980925828125;5.187385805840755;4.110873864173311;3.8066624897703196;0.0;2.0794415416798357;0.0;5;2.0794415416798357;no;no;no;no;no;no;no;467;2;380;yes
683;The Baby Boomer Generation;Graduation;Together;38946.0;248;84;4.7535901911063645;1.791759469228055;4.406719247264253;1.791759469228055;1.791759469228055;3.713572066704308;0.6931471805599453;1.0986122886681098;0.0;6;1.6094379124341003;no;no;no;no;no;no;no;257;3;749;no
684;Generation X;Graduation;Together;65777.0;192;87;6.336825731146441;3.4657359027997265;6.075346031088684;3.332204510175204;3.4657359027997265;3.9889840465642745;0.0;0.6931471805599453;2.0794415416798357;6;0.0;no;no;no;no;no;no;no;1146;2;1060;yes
685;Generation X;PhD;Divorced;66476.0;479;99;5.918893854273146;2.8903717578961645;4.836281906951478;3.8501476017100584;3.871201010907891;4.356708826689592;0.6931471805599453;1.6094379124341003;0.6931471805599453;11;1.3862943611198906;no;no;no;no;no;no;no;689;2;1060;no
686;Generation X;PhD;Single;86857.0;655;96;6.80128303447162;4.624972813284271;6.731018100482083;4.890349128221754;4.624972813284271;3.6888794541139363;0.0;1.6094379124341003;1.791759469228055;10;0.6931471805599453;no;no;no;no;no;no;yes;2114;1;1060;yes
687;Millennials;PhD;Married;160803.0;694;21;4.007333185232471;2.772588722239781;7.3914152346753585;2.833213344056216;1.0986122886681098;1.3862943611198906;2.70805020110221;0.0;3.332204510175204;1;0.0;no;no;no;no;no;no;no;1717;2;380;yes
688;Millennials;PhD;Together;77845.0;44;40;6.633318433280377;3.6888794541139363;6.173786103901937;0.0;3.6888794541139363;3.258096538021482;0.0;1.0986122886681098;1.6094379124341003;12;0.0;no;no;yes;yes;no;no;no;1346;2;380;yes
689;Generation X;PhD;Together;69476.0;272;3;5.560681631015528;4.454347296253507;6.326149473155099;4.143134726391533;2.1972245773362196;4.204692619390966;0.0;1.3862943611198906;1.791759469228055;4;0.6931471805599453;no;no;no;no;no;no;no;1044;2;1060;yes
690;The Baby Boomer Generation;PhD;Divorced;50611.0;633;98;6.129050210060545;0.0;3.1780538303479458;1.791759469228055;0.0;1.3862943611198906;1.791759469228055;1.3862943611198906;1.6094379124341003;7;1.791759469228055;no;yes;no;no;no;no;yes;493;2;749;no
691;Generation X;Graduation;Single;61209.0;308;73;6.144185634125646;0.0;5.4116460518550396;4.77912349311153;3.8918202981106265;4.59511985013459;0.0;1.6094379124341003;1.0986122886681098;4;0.6931471805599453;no;no;no;no;no;no;no;957;1;1060;yes
692;The Baby Boomer Generation;Master;Together;42315.0;352;90;4.204692619390966;2.70805020110221;4.382026634673881;2.833213344056216;2.3978952727983707;4.382026634673881;1.0986122886681098;0.0;1.3862943611198906;4;1.0986122886681098;no;no;no;no;no;no;no;270;3;749;no
693;The Baby Boomer Generation;Basic;Together;13084.0;239;29;0.6931471805599453;0.0;1.9459101490553132;1.0986122886681098;1.9459101490553132;2.302585092994046;0.0;0.0;0.0;3;1.791759469228055;no;no;no;no;no;no;no;29;2;749;yes
694;The Baby Boomer Generation;Master;Widow;47570.0;396;3;4.204692619390966;0.0;2.995732273553991;0.0;0.6931471805599453;3.4339872044851463;1.0986122886681098;0.6931471805599453;0.6931471805599453;2;1.9459101490553132;no;no;no;no;no;no;yes;121;3;749;no
695;The Baby Boomer Generation;Master;Married;61923.0;338;94;4.5217885770490405;1.3862943611198906;2.8903717578961645;1.0986122886681098;1.0986122886681098;1.791759469228055;0.0;0.6931471805599453;0.0;4;1.0986122886681098;no;no;no;no;no;no;no;126;4;749;no
696;Millennials;Graduation;Single;34824.0;95;65;1.3862943611198906;0.6931471805599453;2.3978952727983707;0.6931471805599453;0.0;1.3862943611198906;0.0;0.0;0.0;2;1.791759469228055;no;no;no;no;no;no;no;23;1;380;yes
697;The Baby Boomer Generation;PhD;Single;26518.0;447;33;2.995732273553991;0.0;3.332204510175204;1.0986122886681098;1.0986122886681098;0.6931471805599453;1.0986122886681098;0.6931471805599453;0.0;3;2.0794415416798357;no;no;no;no;no;no;yes;57;3;749;no
698;The Baby Boomer Generation;Graduation;Single;45938.0;238;46;5.60947179518496;2.3978952727983707;5.181783550292085;4.127134385045092;4.418840607796598;3.367295829986474;0.6931471805599453;2.0794415416798357;1.3862943611198906;6;1.791759469228055;no;no;no;no;no;no;no;636;1;749;yes
699;The Baby Boomer Generation;Graduation;Together;78468.0;81;29;6.073044534100405;3.091042453358316;5.961005339623274;4.6443908991413725;3.091042453358316;3.5263605246161616;0.0;2.302585092994046;1.9459101490553132;10;1.3862943611198906;no;no;no;yes;no;no;no;1004;2;749;yes
700;Generation X;Graduation;Divorced;78901.0;285;99;5.771441123130016;2.3978952727983707;5.733341276897746;3.4965075614664802;3.258096538021482;3.5263605246161616;1.0986122886681098;2.1972245773362196;1.0986122886681098;5;1.3862943611198906;no;no;no;no;no;no;no;734;2;1060;no
701;Generation X;Graduation;Married;71427.0;109;26;5.356586274672012;4.812184355372417;5.176149732573829;2.70805020110221;4.1588830833596715;3.1354942159291497;0.6931471805599453;2.0794415416798357;0.6931471805599453;8;1.3862943611198906;no;no;no;no;no;no;no;614;4;1060;no
702;Generation X;Graduation;Divorced;71022.0;138;30;6.812345094177479;2.4849066497880004;5.627621113690637;0.0;2.4849066497880004;5.488937726156687;1.0986122886681098;1.6094379124341003;0.6931471805599453;11;2.0794415416798357;yes;no;no;no;no;no;no;1453;2;1060;no
703;Millennials;Master;Single;90247.0;61;27;7.076653815443951;3.4657359027997265;5.863631175598097;3.044522437723423;2.772588722239781;2.772588722239781;0.0;1.0986122886681098;1.3862943611198906;7;0.0;no;yes;yes;yes;no;no;yes;1621;1;380;yes
704;Generation X;Master;Divorced;41335.0;185;24;4.718498871295094;2.9444389791664403;3.044522437723423;2.772588722239781;2.6390573296152584;1.6094379124341003;1.0986122886681098;1.3862943611198906;0.0;4;1.9459101490553132;no;no;no;no;no;no;no;187;2;1060;no
705;Millennials;Graduation;Married;71952.0;535;93;6.486160788944089;4.382026634673881;6.12029741895095;3.9512437185814275;4.672828834461906;4.532599493153256;0.6931471805599453;2.0794415416798357;1.3862943611198906;8;1.3862943611198906;yes;no;yes;no;no;no;no;1443;3;380;no
706;Generation X;PhD;Divorced;35682.0;2;34;3.1354942159291497;0.0;2.0794415416798357;1.791759469228055;0.6931471805599453;2.8903717578961645;0.0;0.0;0.0;3;0.6931471805599453;no;no;no;no;no;no;no;57;2;1060;no
707;The Baby Boomer Generation;Graduation;Divorced;43185.0;445;88;6.285998094508865;1.791759469228055;3.7376696182833684;2.772588722239781;1.791759469228055;3.4011973816621555;0.6931471805599453;2.1972245773362196;1.0986122886681098;6;2.0794415416798357;no;no;no;no;no;no;no;637;2;749;no
708;The Baby Boomer Generation;PhD;Together;66375.0;220;96;6.568077911411976;0.0;3.8066624897703196;0.0;0.0;5.25227342804663;1.0986122886681098;0.6931471805599453;1.3862943611198906;5;1.9459101490553132;yes;no;no;no;no;no;no;948;3;749;no
709;Generation X;Master;Married;35178.0;535;10;3.1354942159291497;0.0;2.5649493574615367;0.6931471805599453;0.6931471805599453;2.8903717578961645;0.0;0.0;0.0;2;1.9459101490553132;yes;no;no;no;no;no;yes;59;3;1060;no
710;Millennials;Graduation;Married;25252.0;352;26;0.0;1.0986122886681098;1.3862943611198906;0.6931471805599453;0.6931471805599453;1.791759469228055;0.0;0.0;0.0;2;2.0794415416798357;no;no;no;no;no;no;no;18;3;380;no
711;Generation X;Master;Single;55250.0;616;49;6.498282149476434;4.060443010546419;4.418840607796598;3.4657359027997265;0.0;4.189654742026425;1.3862943611198906;1.9459101490553132;1.6094379124341003;10;1.6094379124341003;no;no;no;no;no;no;no;903;2;1060;no
712;Generation X;Graduation;Single;33249.0;494;11;1.791759469228055;2.302585092994046;3.044522437723423;2.9444389791664403;2.6390573296152584;3.7376696182833684;0.6931471805599453;0.6931471805599453;0.0;3;1.791759469228055;no;no;no;no;no;no;no;112;2;1060;no
713;The Baby Boomer Generation;Graduation;Together;58398.0;411;44;5.700443573390687;1.6094379124341003;5.303304908059076;3.044522437723423;3.044522437723423;3.8918202981106265;1.0986122886681098;1.6094379124341003;1.3862943611198906;8;1.3862943611198906;no;no;no;no;no;no;no;596;2;749;yes
714;Millennials;Graduation;Together;50272.0;326;75;4.59511985013459;2.5649493574615367;4.189654742026425;3.7612001156935624;2.0794415416798357;1.3862943611198906;1.0986122886681098;1.3862943611198906;0.0;5;1.9459101490553132;no;no;no;no;no;no;no;233;3;380;no
715;Generation X;PhD;Married;76618.0;569;64;6.618738983517219;3.6888794541139363;5.683579767338681;4.795790545596741;5.075173815233827;4.990432586778736;0.0;1.0986122886681098;0.6931471805599453;5;0.0;no;no;no;no;no;no;no;1511;2;1060;yes
716;The Baby Boomer Generation;2nd_Cycle;Divorced;87305.0;644;19;5.84354441703136;3.2188758248682006;6.2166061010848646;4.143134726391533;4.927253685157205;4.382026634673881;0.0;1.6094379124341003;1.0986122886681098;8;0.6931471805599453;no;no;yes;no;no;no;yes;1152;1;749;yes
717;Generation X;Graduation;Together;25851.0;503;45;2.1972245773362196;1.3862943611198906;2.8903717578961645;1.9459101490553132;1.6094379124341003;1.6094379124341003;0.6931471805599453;0.6931471805599453;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;48;3;1060;no
718;Generation X;Graduation;Divorced;58710.0;455;77;6.0867747269123065;4.394449154672439;5.908082938168931;0.0;4.804021044733257;5.159055299214529;1.791759469228055;2.3978952727983707;1.6094379124341003;9;1.791759469228055;no;no;no;no;no;no;no;1185;2;1060;no
719;The Baby Boomer Generation;Graduation;Single;45160.0;92;9;2.0794415416798357;0.6931471805599453;1.6094379124341003;1.0986122886681098;0.0;1.0986122886681098;0.0;0.0;0.0;2;1.9459101490553132;no;no;no;no;no;no;no;21;3;749;no
720;Generation X;Master;Married;74806.0;557;1;6.507277712385012;2.1972245773362196;5.517452896464707;0.0;3.332204510175204;2.1972245773362196;0.6931471805599453;1.6094379124341003;1.3862943611198906;5;1.3862943611198906;no;no;no;no;no;no;no;965;3;1060;no
721;The Baby Boomer Generation;Graduation;Married;59111.0;423;90;6.261491684321042;0.0;4.897839799950911;3.332204510175204;3.332204510175204;5.043425116919247;0.0;2.3978952727983707;0.0;8;1.9459101490553132;no;no;no;no;no;no;no;869;2;749;yes
722;Millennials;PhD;Married;18988.0;37;43;1.791759469228055;0.0;1.791759469228055;0.6931471805599453;0.0;0.0;0.6931471805599453;0.0;0.0;3;1.9459101490553132;no;no;no;no;no;no;no;16;3;380;no
723;Generation X;Graduation;Married;72190.0;501;79;6.391917113392602;5.111987788356544;6.391917113392602;5.147494476813453;5.111987788356544;5.517452896464707;0.0;1.6094379124341003;1.791759469228055;4;1.0986122886681098;no;no;no;no;no;no;no;1947;2;1060;yes
724;Generation X;Graduation;Married;7500.0;697;19;1.9459101490553132;0.0;2.4849066497880004;2.5649493574615367;1.9459101490553132;3.4657359027997265;1.6094379124341003;1.3862943611198906;0.0;2;2.1972245773362196;yes;no;no;no;no;no;yes;71;3;1060;no
725;Generation X;Graduation;Married;44794.0;21;99;3.9889840465642745;0.0;1.9459101490553132;0.0;0.0;1.3862943611198906;0.0;0.6931471805599453;0.0;3;1.791759469228055;no;no;no;no;no;no;no;65;3;1060;no
726;The Baby Boomer Generation;Graduation;Married;80395.0;218;62;6.09807428216624;3.2188758248682006;6.559615237493242;4.382026634673881;4.330733340286331;3.871201010907891;0.0;1.791759469228055;1.6094379124341003;12;0.6931471805599453;no;no;no;yes;no;no;no;1380;2;749;yes
727;Generation X;Master;Divorced;75012.0;155;41;5.683579767338681;4.955827057601261;5.384495062789089;5.099866427824199;4.060443010546419;5.017279836814924;0.0;1.0986122886681098;2.0794415416798357;11;0.0;no;no;no;no;no;no;no;1027;1;1060;yes
728;Generation X;Master;Married;56962.0;261;60;5.676753802268282;1.0986122886681098;4.343805421853684;2.302585092994046;1.0986122886681098;3.258096538021482;1.9459101490553132;1.791759469228055;1.0986122886681098;5;1.9459101490553132;no;no;no;no;no;no;no;411;5;1060;no
729;Millennials;Graduation;Together;89891.0;440;17;6.021023349349527;3.091042453358316;4.882801922586371;4.07753744390572;3.332204510175204;5.209486152841421;0.0;2.3978952727983707;1.791759469228055;8;1.3862943611198906;no;no;yes;no;no;no;no;836;2;380;yes
730;The Baby Boomer Generation;PhD;Divorced;35946.0;275;24;2.0794415416798357;0.0;1.0986122886681098;0.0;0.0;0.0;0.0;0.0;0.0;3;1.6094379124341003;no;no;no;no;no;no;no;11;3;749;no
731;The Baby Boomer Generation;PhD;Together;53593.0;691;60;5.855071922202427;1.3862943611198906;4.356708826689592;1.791759469228055;0.0;3.7612001156935624;2.0794415416798357;1.9459101490553132;0.6931471805599453;6;2.0794415416798357;no;no;no;no;no;no;no;480;4;749;no
732;Generation X;Graduation;Married;66373.0;382;57;5.793013608384144;2.1972245773362196;4.820281565605037;2.4849066497880004;3.1780538303479458;4.6913478822291435;1.9459101490553132;1.3862943611198906;0.6931471805599453;10;1.0986122886681098;no;no;no;no;no;no;no;606;4;1060;no
733;The Baby Boomer Generation;PhD;Divorced;45072.0;256;74;4.969813299576001;0.6931471805599453;4.59511985013459;1.9459101490553132;0.6931471805599453;3.4011973816621555;1.6094379124341003;1.791759469228055;0.0;4;2.0794415416798357;no;no;no;no;no;no;no;284;4;749;no
734;Generation X;Graduation;Divorced;89694.0;263;22;7.026426808699636;3.332204510175204;5.351858133476067;3.6109179126442243;3.332204510175204;3.7376696182833684;1.0986122886681098;1.3862943611198906;1.0986122886681098;4;1.6094379124341003;no;yes;yes;yes;no;no;no;1472;3;1060;no
735;The Baby Boomer Generation;Graduation;Married;72025.0;61;46;6.874198495453294;0.0;6.424869023905388;3.7612001156935624;3.912023005428146;0.0;0.0;1.3862943611198906;2.0794415416798357;13;0.6931471805599453;no;yes;yes;yes;no;no;yes;1677;2;749;yes
736;Generation X;Graduation;Married;67432.0;457;69;6.068425588244111;4.3694478524670215;5.831882477283517;5.176149732573829;4.912654885736052;5.135798437050262;0.6931471805599453;2.0794415416798357;1.6094379124341003;4;1.3862943611198906;no;no;no;no;no;no;no;1335;3;1060;no
737;The Baby Boomer Generation;Master;Together;70545.0;26;29;4.927253685157205;3.6635616461296463;4.143134726391533;4.007333185232471;2.8903717578961645;3.044522437723423;0.0;1.3862943611198906;0.0;7;0.6931471805599453;no;no;no;no;no;no;no;334;3;749;no
738;Millennials;Basic;Married;17487.0;468;37;0.0;0.0;0.0;1.9459101490553132;1.3862943611198906;1.791759469228055;0.0;0.0;0.0;2;1.9459101490553132;no;no;no;no;no;no;no;18;3;380;no
739;Generation X;Graduation;Together;62882.0;689;26;6.2324480165505225;4.890349128221754;6.208590026096629;4.356708826689592;3.1780538303479458;4.574710978503383;0.6931471805599453;1.9459101490553132;1.6094379124341003;6;1.3862943611198906;no;no;no;no;no;no;no;1338;3;1060;no
740;The Baby Boomer Generation;PhD;Single;64108.0;463;8;6.854354502255021;2.302585092994046;4.454347296253507;2.5649493574615367;3.044522437723423;3.044522437723423;1.3862943611198906;1.791759469228055;2.1972245773362196;11;1.6094379124341003;no;no;no;no;no;no;no;1099;2;749;no
741;The Baby Boomer Generation;Master;Together;34941.0;480;26;3.6635616461296463;0.6931471805599453;3.2188758248682006;1.3862943611198906;1.0986122886681098;3.1780538303479458;0.6931471805599453;1.0986122886681098;0.0;3;2.0794415416798357;no;no;no;no;no;no;no;97;4;749;no
742;The Baby Boomer Generation;PhD;Single;48767.0;179;79;3.332204510175204;0.0;3.044522437723423;1.0986122886681098;0.0;2.302585092994046;1.0986122886681098;0.6931471805599453;0.0;3;1.6094379124341003;no;no;no;no;no;no;no;63;4;749;no
743;Generation X;2nd_Cycle;Together;38702.0;332;71;2.5649493574615367;2.3978952727983707;3.1780538303479458;2.5649493574615367;2.0794415416798357;3.6888794541139363;0.6931471805599453;1.0986122886681098;0.0;4;1.791759469228055;no;no;no;no;no;no;no;109;3;1060;no
